what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249103812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249537156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249887343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249914984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249916156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249917484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249980562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256249983000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250127968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250148328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250176859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250717515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250890593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256250893843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251030609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251075296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251134343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251172562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251179750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1256251280734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251281281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1256251281328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256251288796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1256251293546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1256251294859
